ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5064458,HM667916,10/07/2006 10:00:00 PM,030XX W GUNNISON ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1713,017,33,14,05,1155151,1932064,2006,04/15/2016 08:55:02 AM,41.96939441,-87.704890387,"(41.96939441, -87.704890387)"
5064459,HM666634,10/18/2006 12:30:00 AM,012XX N BURLING ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,1822,018,27,8,26,1171084,1908425,2006,04/15/2016 08:55:02 AM,41.904192368,-87.647000785,"(41.904192368, -87.647000785)"
5064460,HM497529,07/25/2006 09:17:00 AM,009XX N KEYSTONE AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1111,011,37,23,18,1149220,1905872,2006,04/15/2016 08:55:02 AM,41.897638613,-87.727379553,"(41.897638613, -87.727379553)"
5064461,HM667413,10/18/2006 10:10:00 AM,058XX S WINCHESTER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ALLEY,true,false,0715,007,15,67,11,1164353,1866048,2006,04/15/2016 08:55:02 AM,41.788050797,-87.672922446,"(41.788050797, -87.672922446)"
5064462,HM669114,10/19/2006 09:54:22 AM,010XX N MONITOR AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1511,015,29,25,06,1137173,1906277,2006,04/15/2016 08:55:02 AM,41.898974945,-87.771617696,"(41.898974945, -87.771617696)"
5064465,HM671094,10/15/2006 12:00:00 AM,009XX S RACINE AVE,0810,THEFT,OVER $500,STREET,false,false,1213,012,25,28,06,1168520,1895988,2006,04/15/2016 08:55:02 AM,41.870120267,-87.656779155,"(41.870120267, -87.656779155)"
5064466,HM524131,08/06/2006 08:50:30 PM,033XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,1124,011,28,27,18,1154248,1899340,2006,04/15/2016 08:55:02 AM,41.879615228,-87.709086706,"(41.879615228, -87.709086706)"
5064467,HM670369,10/19/2006 08:40:00 PM,011XX E 55TH ST,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,2131,002,4,41,06,1184959,1868769,2006,04/15/2016 08:55:02 AM,41.795058262,-87.597283597,"(41.795058262, -87.597283597)"
5064468,HM668861,10/19/2006 05:17:00 AM,072XX S INGLESIDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,true,0324,003,5,69,26,1183801,1857416,2006,04/15/2016 08:55:02 AM,41.763931739,-87.601884055,"(41.763931739, -87.601884055)"
5064469,HM666751,10/18/2006 04:15:00 AM,013XX N DEARBORN ST,1330,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,true,false,1824,018,42,8,26,1175688,1909304,2006,04/15/2016 08:55:02 AM,41.90650206,-87.630062788,"(41.90650206, -87.630062788)"
5064470,HM670946,10/20/2006 07:45:00 AM,074XX S CLAREMONT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0835,008,18,66,26,1162024,1855308,2006,04/15/2016 08:55:02 AM,41.758627517,-87.681760356,"(41.758627517, -87.681760356)"
5064472,HM669804,10/19/2006 03:31:03 PM,052XX W MADISON ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1522,015,28,25,06,1141512,1899523,2006,04/15/2016 08:55:02 AM,41.880362084,-87.755847438,"(41.880362084, -87.755847438)"
5064473,HM497530,07/25/2006 09:30:00 AM,009XX N KEYSTONE AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1111,011,37,23,18,1149220,1905872,2006,04/15/2016 08:55:02 AM,41.897638613,-87.727379553,"(41.897638613, -87.727379553)"
5064474,HM496818,07/24/2006 07:40:36 PM,052XX W RACE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,1523,015,28,25,18,1141356,1903051,2006,04/15/2016 08:55:02 AM,41.890046233,-87.756333158,"(41.890046233, -87.756333158)"
5064475,HM670895,10/20/2006 07:00:00 AM,048XX W HIRSCH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2533,025,37,25,08B,1143808,1908873,2006,04/15/2016 08:55:02 AM,41.905976862,-87.747182118,"(41.905976862, -87.747182118)"
5064476,HM667473,10/18/2006 12:00:00 PM,071XX S ABERDEEN ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,STREET,false,false,0733,007,17,68,26,1170217,1857474,2006,04/15/2016 08:55:02 AM,41.764397089,-87.651670668,"(41.764397089, -87.651670668)"
5064477,HM668793,10/19/2006 04:00:00 AM,016XX S SPRINGFIELD AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,APARTMENT,true,false,1014,010,24,29,15,1150666,1891557,2006,04/15/2016 08:55:02 AM,41.858328523,-87.722442751,"(41.858328523, -87.722442751)"
5064478,HM499405,07/26/2006 12:43:49 AM,007XX W 61ST ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0711,007,16,68,18,1172313,1864417,2006,04/15/2016 08:55:02 AM,41.78340366,-87.643784267,"(41.78340366, -87.643784267)"
5064479,HM668177,10/18/2006 06:41:57 PM,037XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1733,017,33,16,08B,1157050,1924733,2006,04/15/2016 08:55:02 AM,41.949239279,-87.698107558,"(41.949239279, -87.698107558)"
5064480,HM670581,10/19/2006 04:45:00 PM,035XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1731,017,30,16,08B,1147701,1922894,2006,04/15/2016 08:55:02 AM,41.944377905,-87.732520691,"(41.944377905, -87.732520691)"
5064481,HM667367,10/18/2006 03:54:00 AM,079XX S LAFAYETTE AVE,0820,THEFT,$500 AND UNDER,GAS STATION,true,false,0623,006,17,44,06,1177312,1852570,2006,04/15/2016 08:55:02 AM,41.750782715,-87.625813624,"(41.750782715, -87.625813624)"
5064482,HM668642,10/18/2006 11:50:00 PM,081XX S EVANS AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,false,false,0631,006,6,44,03,1182642,1851196,2006,04/15/2016 08:55:02 AM,41.746890377,-87.606324661,"(41.746890377, -87.606324661)"
5064483,HM669632,10/19/2006 12:00:00 PM,002XX W JACKSON BLVD,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0112,001,2,32,06,1174641,1898950,2006,04/15/2016 08:55:02 AM,41.878113603,-87.634218691,"(41.878113603, -87.634218691)"
5064485,HM669651,10/19/2006 12:00:00 PM,0000X E ERIE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1834,018,42,8,06,1176771,1904795,2006,04/15/2016 08:55:02 AM,41.894104719,-87.626221071,"(41.894104719, -87.626221071)"
5064486,HM670131,10/19/2006 06:18:00 PM,070XX S WOODLAWN AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,APARTMENT,true,false,0321,003,5,69,11,1185620,1858564,2006,04/15/2016 08:55:02 AM,41.767039318,-87.595180978,"(41.767039318, -87.595180978)"
5064487,HM667630,10/18/2006 01:50:00 PM,068XX S PERRY AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0722,007,6,69,08B,1176575,1859723,2006,04/15/2016 08:55:02 AM,41.770427968,-87.628299501,"(41.770427968, -87.628299501)"
5064492,HM667855,10/17/2006 08:00:00 PM,079XX S LOWE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,0621,006,17,71,14,1173349,1852142,2006,04/15/2016 08:55:02 AM,41.749696738,-87.640348539,"(41.749696738, -87.640348539)"
5064493,HM497531,07/25/2006 09:25:00 AM,009XX N KEYSTONE AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1111,011,37,23,18,1149220,1905872,2006,04/15/2016 08:55:02 AM,41.897638613,-87.727379553,"(41.897638613, -87.727379553)"
5064496,HM670090,10/19/2006 06:00:00 PM,001XX W CERMAK RD,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,2111,009,25,34,08B,1175616,1889758,2006,04/15/2016 08:55:02 AM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
5064497,HM668903,10/18/2006 09:30:00 PM,003XX W 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,0623,006,17,44,05,1175527,1852567,2006,04/15/2016 08:55:02 AM,41.750814575,-87.632354779,"(41.750814575, -87.632354779)"
5064499,HM669862,10/18/2006 08:00:00 AM,119XX S EGGLESTON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0522,005,34,53,06,1175446,1825669,2006,04/15/2016 08:55:02 AM,41.677004506,-87.633452807,"(41.677004506, -87.633452807)"
5064500,HM667399,10/18/2006 12:25:00 PM,0000X E CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,1833,018,42,8,26,1176365,1905732,2006,04/15/2016 08:55:02 AM,41.896685066,-87.627683859,"(41.896685066, -87.627683859)"
5064503,HM670973,10/19/2006 07:00:00 PM,045XX N LINCOLN AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",false,false,1911,019,47,4,06,1160430,1930140,2006,04/15/2016 08:55:02 AM,41.964006962,-87.68553294,"(41.964006962, -87.68553294)"
5064504,HM496828,07/24/2006 08:21:10 PM,120XX S WALLACE ST,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0523,005,34,53,18,1174481,1824982,2006,04/15/2016 08:55:02 AM,41.675140723,-87.637005297,"(41.675140723, -87.637005297)"
5064505,HM663346,10/16/2006 03:25:00 PM,015XX E MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0321,003,5,42,15,1187512,1861540,2006,04/15/2016 08:55:02 AM,41.775160951,-87.588151614,"(41.775160951, -87.588151614)"
5064506,HM668061,10/13/2006 01:00:00 PM,091XX S INDIANA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,false,false,0634,006,6,49,06,1179195,1844470,2006,04/15/2016 08:55:02 AM,41.728512649,-87.61915978,"(41.728512649, -87.61915978)"
5064507,HM524121,08/06/2006 08:30:00 PM,053XX W ADAMS ST,2013,NARCOTICS,MANU/DELIVER: HEROIN(BRN/TAN),SIDEWALK,true,false,1522,015,29,25,18,1140896,1898816,2006,04/15/2016 08:55:02 AM,41.878433338,-87.758126757,"(41.878433338, -87.758126757)"
5064510,HM670434,10/19/2006 08:55:00 PM,009XX N HUDSON AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,CHA PARKING LOT/GROUNDS,false,false,1823,018,27,8,08A,1173001,1906745,2006,04/15/2016 08:55:02 AM,41.899540054,-87.640009077,"(41.899540054, -87.640009077)"
5064511,HM497532,07/25/2006 09:15:00 AM,009XX N KEYSTONE AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1111,011,37,23,18,1149220,1905872,2006,04/15/2016 08:55:02 AM,41.897638613,-87.727379553,"(41.897638613, -87.727379553)"
5064512,HM669663,10/19/2006 02:29:08 PM,052XX W MADISON ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,1522,015,28,25,06,1141512,1899523,2006,04/15/2016 08:55:02 AM,41.880362084,-87.755847438,"(41.880362084, -87.755847438)"
5064514,HM668626,10/18/2006 11:00:00 PM,079XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,true,false,0624,006,8,44,26,1182930,1852635,2006,04/15/2016 08:55:02 AM,41.750832464,-87.605224746,"(41.750832464, -87.605224746)"
5064516,HM671016,10/20/2006 12:00:00 AM,021XX E 82ND ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0414,004,8,46,06,1191710,1851018,2006,04/15/2016 08:55:02 AM,41.746186882,-87.573103441,"(41.746186882, -87.573103441)"
5064517,HM667969,10/18/2006 03:55:00 PM,069XX S LAFAYETTE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,0731,007,6,69,15,1177024,1859232,2006,04/15/2016 08:55:02 AM,41.769070498,-87.626668445,"(41.769070498, -87.626668445)"
5064520,HM669070,10/19/2006 09:00:00 AM,045XX W DIVERSEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2521,025,31,20,08B,1145739,1918232,2006,04/15/2016 08:55:02 AM,41.931622466,-87.739850857,"(41.931622466, -87.739850857)"
5064523,HM669640,10/14/2006 09:30:00 PM,029XX N ASHLAND AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,GROCERY FOOD STORE,false,false,1931,019,32,6,11,1165142,1919763,2006,04/15/2016 08:55:02 AM,41.935432921,-87.668504341,"(41.935432921, -87.668504341)"
5064524,HM669567,10/16/2006 02:30:00 PM,001XX W 95TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0634,006,21,49,05,1176841,1841958,2006,04/15/2016 08:55:02 AM,41.721672662,-87.627858348,"(41.721672662, -87.627858348)"
5064733,HM667141,10/18/2006 10:19:00 AM,022XX E 70TH ST,0880,THEFT,PURSE-SNATCHING,ALLEY,false,false,0331,003,5,43,06,1192291,1858985,2006,04/15/2016 08:55:02 AM,41.768034872,-87.570715785,"(41.768034872, -87.570715785)"
5064525,HM670686,10/19/2006 10:40:00 PM,003XX E 35TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,2112,002,2,35,04B,1178900,1881847,2006,04/15/2016 08:55:02 AM,41.831085608,-87.619103181,"(41.831085608, -87.619103181)"
5064527,HM489812,07/21/2006 01:29:00 PM,029XX W WARREN BLVD,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1331,012,2,27,19,1156706,1900211,2006,04/15/2016 08:55:02 AM,41.881955922,-87.700037657,"(41.881955922, -87.700037657)"
5064528,HM668326,10/18/2006 07:50:00 PM,067XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0726,007,15,67,08B,1165179,1859975,2006,04/15/2016 08:55:02 AM,41.771368247,-87.670065575,"(41.771368247, -87.670065575)"
5064529,HM669424,10/19/2006 12:40:00 PM,049XX S DORCHESTER AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,2124,002,4,39,08B,1186395,1872454,2006,04/15/2016 08:55:02 AM,41.805136314,-87.591901295,"(41.805136314, -87.591901295)"
5064532,HM667687,10/18/2006 02:36:57 PM,051XX S DAN RYAN XPRS OB,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,OTHER,false,false,0934,009,3,37,08B,1175596,1870982,2006,04/15/2016 08:55:02 AM,41.801345811,-87.631551247,"(41.801345811, -87.631551247)"
5064533,HM669729,10/19/2006 11:35:00 AM,002XX S LOCKWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1522,015,29,25,26,1141036,1898736,2006,04/15/2016 08:55:02 AM,41.878211232,-87.75761467,"(41.878211232, -87.75761467)"
5064536,HM669193,10/19/2006 10:34:00 AM,065XX S STONY ISLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESTAURANT,false,false,0321,003,5,42,15,1188017,1861750,2006,04/15/2016 08:55:02 AM,41.775725186,-87.586293691,"(41.775725186, -87.586293691)"
5064538,HM669168,10/19/2006 08:40:00 AM,081XX S BISHOP ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0614,006,21,71,08A,1168085,1850698,2006,04/15/2016 08:55:02 AM,41.745848924,-87.659679467,"(41.745848924, -87.659679467)"
5064539,HM670338,10/16/2006 06:45:00 PM,044XX W FULLERTON AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,2524,025,31,20,08B,1146544,1915591,2006,04/15/2016 08:55:02 AM,41.924359985,-87.736960088,"(41.924359985, -87.736960088)"
5064543,HM665890,10/13/2006 06:00:00 PM,023XX W 81ST ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0835,008,18,70,26,1162188,1850890,2006,04/15/2016 08:55:02 AM,41.746500457,-87.681282018,"(41.746500457, -87.681282018)"
5064545,HM668633,10/18/2006 11:49:00 PM,008XX N CAMBRIDGE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,1823,018,27,8,26,1172516,1906174,2006,04/15/2016 08:55:02 AM,41.897983939,-87.641807369,"(41.897983939, -87.641807369)"
5064546,HM497533,07/06/2006 09:20:00 AM,009XX N KEYSTONE AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1111,011,37,23,18,1149220,1905872,2006,04/15/2016 08:55:02 AM,41.897638613,-87.727379553,"(41.897638613, -87.727379553)"
5064547,HM667280,10/18/2006 11:01:00 AM,047XX S LANGLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0223,002,4,38,14,1181729,1873784,2006,04/15/2016 08:55:02 AM,41.808895121,-87.608972911,"(41.808895121, -87.608972911)"
5064548,HM668394,10/18/2006 06:51:21 PM,001XX N LAVERGNE AVE,4510,OTHER OFFENSE,PROBATION VIOLATION,STREET,true,false,1532,015,28,25,26,1143036,1900160,2006,04/15/2016 08:55:02 AM,41.882081814,-87.750235504,"(41.882081814, -87.750235504)"
5064549,HM496835,07/24/2006 09:00:00 PM,066XX S BISHOP ST,1850,NARCOTICS,CANNABIS PLANT,SIDEWALK,true,false,0725,007,17,67,18,1167806,1860811,2006,04/15/2016 08:55:02 AM,41.77360634,-87.660411912,"(41.77360634, -87.660411912)"
5064552,HM671127,10/19/2006 12:00:00 PM,054XX W VAN BUREN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1522,015,29,25,14,1140334,1897482,2006,04/15/2016 08:55:02 AM,41.874782986,-87.760223036,"(41.874782986, -87.760223036)"
5064553,HM667584,10/17/2006 06:20:00 PM,050XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0231,002,3,38,14,1178008,1871738,2006,04/15/2016 08:55:02 AM,41.803365964,-87.622682706,"(41.803365964, -87.622682706)"
5064558,HM668891,10/19/2006 08:00:00 AM,005XX E 51ST ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,"SCHOOL, PUBLIC, GROUNDS",false,false,0234,002,4,40,04B,1180910,1871322,2006,04/15/2016 08:55:02 AM,41.80215809,-87.612052585,"(41.80215809, -87.612052585)"
5064563,HM669990,10/19/2006 04:50:00 PM,080XX S RACINE AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0612,006,21,71,05,1169720,1851434,2006,04/15/2016 08:55:02 AM,41.747833327,-87.653667197,"(41.747833327, -87.653667197)"
5064565,HM669254,10/19/2006 09:15:00 AM,082XX S CARPENTER ST,0460,BATTERY,SIMPLE,STREET,false,false,0613,006,21,71,08B,1170747,1850277,2006,04/15/2016 08:55:02 AM,41.74463604,-87.649937621,"(41.74463604, -87.649937621)"
5064566,HM496845,07/24/2006 08:45:00 PM,061XX S EBERHART AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0313,003,20,42,18,1180638,1864314,2006,04/15/2016 08:55:02 AM,41.782933762,-87.613265379,"(41.782933762, -87.613265379)"
5064567,HM524102,08/06/2006 07:50:03 PM,080XX S UNION AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,0621,006,21,71,26,1173029,1851667,2006,04/15/2016 08:55:02 AM,41.748400343,-87.641535144,"(41.748400343, -87.641535144)"
5064568,HM670128,10/19/2006 06:40:00 PM,008XX N CAMBRIDGE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,1823,018,27,8,26,1172521,1906066,2006,04/15/2016 08:55:02 AM,41.89768747,-87.641792202,"(41.89768747, -87.641792202)"
5064569,HM668923,10/19/2006 08:20:00 AM,006XX W 61ST ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0711,007,20,68,08A,1173080,1864440,2006,04/15/2016 08:55:02 AM,41.783449861,-87.640971514,"(41.783449861, -87.640971514)"
5064570,HM670186,10/19/2006 02:30:00 PM,024XX W WASHBURNE AVE,0810,THEFT,OVER $500,VACANT LOT/LAND,false,false,1023,010,28,28,06,1160331,1894205,2006,04/15/2016 08:55:02 AM,41.865400718,-87.686892778,"(41.865400718, -87.686892778)"
5064573,HM671157,10/18/2006 09:30:00 PM,001XX W ONTARIO ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1832,018,42,8,06,1175327,1904462,2006,04/15/2016 08:55:02 AM,41.893223483,-87.63153437,"(41.893223483, -87.63153437)"
5064575,HM489586,07/21/2006 11:18:00 AM,012XX S AVERS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,1011,010,24,29,18,1150907,1894132,2006,04/15/2016 08:55:02 AM,41.865389918,-87.721490761,"(41.865389918, -87.721490761)"
5064578,HM669977,10/13/2006 09:00:00 AM,023XX N LARAMIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2515,025,37,19,26,1141332,1915234,2006,04/15/2016 08:55:02 AM,41.923478211,-87.756120227,"(41.923478211, -87.756120227)"
5064586,HM669162,10/19/2006 10:00:00 AM,002XX E PERSHING RD,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, BUILDING",true,false,0211,002,3,35,26,1178744,1879190,2006,04/15/2016 08:55:02 AM,41.823798151,-87.619756522,"(41.823798151, -87.619756522)"
5064587,HM669121,10/19/2006 10:21:00 AM,060XX S ELIZABETH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0713,007,16,67,08A,1169024,1864695,2006,04/15/2016 08:55:02 AM,41.784238271,-87.655834815,"(41.784238271, -87.655834815)"
5064588,HM661029,10/15/2006 05:50:00 AM,056XX W FULLERTON AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,MEDICAL/DENTAL OFFICE,true,false,2515,025,37,19,14,1138212,1915387,2006,04/15/2016 08:55:02 AM,41.923955118,-87.767580717,"(41.923955118, -87.767580717)"
5064591,HM667633,10/18/2006 07:00:00 AM,065XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0312,003,20,69,14,1180046,1861728,2006,04/15/2016 08:55:02 AM,41.775851108,-87.615514961,"(41.775851108, -87.615514961)"
5064593,HM671123,10/19/2006 07:00:00 PM,015XX W PRATT BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,2431,024,49,1,06,1165117,1945267,2006,04/15/2016 08:55:02 AM,42.005417379,-87.667868178,"(42.005417379, -87.667868178)"
5064594,HM670191,10/19/2006 07:05:00 PM,012XX N HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,1822,018,27,8,26,1170778,1908553,2006,04/15/2016 08:55:02 AM,41.90455032,-87.648121039,"(41.90455032, -87.648121039)"
5064599,HM518563,08/04/2006 02:33:14 AM,015XX N HAMLIN AVE,1525,PROSTITUTION,PATRONIZING A PROSTITUTE,STREET,true,false,2535,025,30,23,16,1150755,1910038,2006,04/15/2016 08:55:02 AM,41.909040636,-87.721632521,"(41.909040636, -87.721632521)"
5064600,HM668318,10/18/2006 07:45:00 PM,085XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,OTHER,false,false,0632,006,6,44,06,1183055,1848448,2006,04/15/2016 08:55:02 AM,41.739339979,-87.604896575,"(41.739339979, -87.604896575)"
5064603,HM670237,10/19/2006 07:07:34 PM,0000X N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1522,015,28,25,08B,1139505,1899724,2006,04/15/2016 08:55:02 AM,41.880950476,-87.763212138,"(41.880950476, -87.763212138)"
5064604,HM669302,10/18/2006 10:40:00 PM,053XX S SHORE DR,0810,THEFT,OVER $500,STREET,false,false,2132,002,5,41,06,1189030,1870258,2006,04/15/2016 08:55:02 AM,41.799047561,-87.58230775,"(41.799047561, -87.58230775)"
5064605,HM669583,10/19/2006 01:30:00 PM,001XX E 51ST ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,0232,002,3,40,06,1178181,1871245,2006,04/15/2016 08:55:02 AM,41.8020092,-87.622063199,"(41.8020092, -87.622063199)"
5064606,HM669123,10/19/2006 10:00:00 AM,012XX W 71ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0734,007,17,67,08B,1169383,1857704,2006,04/15/2016 08:55:02 AM,41.765046334,-87.65472084,"(41.765046334, -87.65472084)"
5064609,HM669494,10/19/2006 01:20:00 PM,019XX E 73RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0333,003,5,43,14,1190114,1856944,2006,04/15/2016 08:55:02 AM,41.76248689,-87.578760989,"(41.76248689, -87.578760989)"
5064613,HM669875,10/19/2006 03:15:00 PM,037XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,0211,002,3,35,14,1178214,1880310,2006,04/15/2016 08:55:02 AM,41.826883584,-87.621666853,"(41.826883584, -87.621666853)"
5064617,HM670204,10/19/2006 07:00:00 PM,004XX W CHICAGO AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,1823,018,27,8,26,1173227,1905648,2006,04/15/2016 08:55:02 AM,41.89652481,-87.639211587,"(41.89652481, -87.639211587)"
5064618,HM669647,10/19/2006 02:00:00 PM,045XX W LYNDALE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2522,025,31,20,14,1145851,1914577,2006,04/15/2016 08:55:02 AM,41.921590667,-87.739532287,"(41.921590667, -87.739532287)"
5064620,HM667631,10/18/2006 01:40:00 PM,030XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2122,001,4,35,08A,1179408,1885031,2006,04/15/2016 08:55:02 AM,41.83981113,-87.617141911,"(41.83981113, -87.617141911)"
5064621,HM666981,10/18/2006 09:00:00 AM,068XX S RIDGELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0332,003,5,43,14,1189045,1860025,2006,04/15/2016 08:55:02 AM,41.770967079,-87.582580406,"(41.770967079, -87.582580406)"
5064623,HM671171,10/20/2006 12:00:00 AM,052XX W LAWRENCE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,1623,016,45,11,14,1140601,1931416,2006,04/15/2016 08:55:02 AM,41.967896644,-87.758407406,"(41.967896644, -87.758407406)"
5064624,HM669524,10/19/2006 01:25:00 PM,051XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0234,002,3,40,08B,1179798,1871018,2006,04/15/2016 08:55:02 AM,41.801349421,-87.616140009,"(41.801349421, -87.616140009)"
